"VK-Auftrag";"VK";"VK-Position";"KundeName";"SpeditionsGruppe_ID_Nr";"SpeditionsGruppeBemerkung";"Warenempfänger"
"100081092";"100081092-12";12;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081093";"100081093-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081094";"100081094-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081095";"100081095-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081096";"100081096-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081096";"100081096-20";20;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081096";"100081096-30";30;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081096";"100081096-31";31;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081096";"100081096-40";40;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081096";"100081096-50";50;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081097";"100081097-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081097";"100081097-11";11;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081098";"100081098-10";10;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100081098";"100081098-11";11;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100081099";"100081099-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081099";"100081099-11";11;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081100";"100081100-10";10;"Sanitas Troesch AG, Sierre";1;"Sanitas Troesch AG";"H00000037"
"100081101";"100081101-10";10;"Sanitas Troesch AG, Carouge";1;"Sanitas Troesch AG";"H00000037"
"100081102";"100081102-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081103";"100081103-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081103";"100081103-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081104";"100081104-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081104";"100081104-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081105";"100081105-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081105";"100081105-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081106";"100081106-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081107";"100081107-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081108";"100081108-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081108";"100081108-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081109";"100081109-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081110";"100081110-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081111";"100081111-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081112";"100081112-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081113";"100081113-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081114";"100081114-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081114";"100081114-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081114";"100081114-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081114";"100081114-21";21;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081114";"100081114-22";22;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081115";"100081115-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081116";"100081116-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081117";"100081117-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081118";"100081118-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081118";"100081118-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081119";"100081119-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081120";"100081120-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081121";"100081121-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081122";"100081122-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081123";"100081123-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081123";"100081123-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081124";"100081124-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081124";"100081124-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081125";"100081125-10";10;"Sanitas Troesch AG, Dättwil";1;"Sanitas Troesch AG";"H00000022"
"100081125";"100081125-20";20;"Sanitas Troesch AG, Dättwil";1;"Sanitas Troesch AG";"H00000022"
"100081125";"100081125-21";21;"Sanitas Troesch AG, Dättwil";1;"Sanitas Troesch AG";"H00000022"
"100081126";"100081126-10";10;"Sanitas Troesch AG, Jona";1;"Sanitas Troesch AG";"H00000022"
"100081127";"100081127-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081127";"100081127-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081128";"100081128-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081129";"100081129-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081130";"100081130-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081131";"100081131-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081132";"100081132-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081132";"100081132-20";20;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081133";"100081133-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081134";"100081134-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081135";"100081135-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081136";"100081136-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081137";"100081137-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081137";"100081137-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081137";"100081137-12";12;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081137";"100081137-13";13;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081137";"100081137-14";14;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081138";"100081138-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081138";"100081138-11";11;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081139";"100081139-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081140";"100081140-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081141";"100081141-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081141";"100081141-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081142";"100081142-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081142";"100081142-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081143";"100081143-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081144";"100081144-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081144";"100081144-11";11;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081144";"100081144-12";12;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081145";"100081145-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081146";"100081146-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081146";"100081146-11";11;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081146";"100081146-12";12;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081147";"100081147-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081148";"100081148-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081148";"100081148-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081148";"100081148-20";20;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081149";"100081149-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081149";"100081149-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081149";"100081149-21";21;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081150";"100081150-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081151";"100081151-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081152";"100081152-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081152";"100081152-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081152";"100081152-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081152";"100081152-30";30;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081152";"100081152-40";40;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081152";"100081152-41";41;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081153";"100081153-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081154";"100081154-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081154";"100081154-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081154";"100081154-12";12;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081154";"100081154-13";13;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081154";"100081154-14";14;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081154";"100081154-15";15;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081155";"100081155-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081155";"100081155-11";11;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081155";"100081155-12";12;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081155";"100081155-13";13;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081155";"100081155-14";14;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081156";"100081156-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-12";12;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-13";13;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-14";14;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-20";20;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-30";30;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-31";31;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-32";32;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-33";33;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-34";34;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-35";35;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-40";40;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-41";41;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-42";42;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-43";43;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-44";44;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-45";45;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-50";50;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-51";51;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-52";52;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-53";53;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-54";54;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081158";"100081158-55";55;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081159";"100081159-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081159";"100081159-11";11;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081160";"100081160-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081160";"100081160-20";20;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081160";"100081160-21";21;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081161";"100081161-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081161";"100081161-11";11;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081162";"100081162-10";10;"Sanitas Troesch AG, Crissier";1;"Sanitas Troesch AG";"H00000037"
"100081163";"100081163-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081164";"100081164-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081165";"100081165-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081166";"100081166-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081166";"100081166-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081167";"100081167-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081168";"100081168-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081169";"100081169-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081169";"100081169-11";11;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081170";"100081170-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081170";"100081170-11";11;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081171";"100081171-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081172";"100081172-10";10;"Sanitas Troesch AG, Olten";1;"Sanitas Troesch AG";"H00000026"
"100081173";"100081173-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081173";"100081173-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081173";"100081173-12";12;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081173";"100081173-13";13;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081173";"100081173-14";14;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081173";"100081173-20";20;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081174";"100081174-10";10;"Sanitas Troesch AG, Lugano";1;"Sanitas Troesch AG";"H00000038"
"100081175";"100081175-10";10;"Sanitas Troesch AG, Lugano";1;"Sanitas Troesch AG";"H00000038"
"100081176";"100081176-10";10;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081176";"100081176-11";11;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081176";"100081176-12";12;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081176";"100081176-13";13;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081176";"100081176-20";20;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081177";"100081177-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081178";"100081178-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081179";"100081179-10";10;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081180";"100081180-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081181";"100081181-10";10;"Sanitas Troesch AG, Thun";1;"Sanitas Troesch AG";"H00000026"
"100081182";"100081182-10";10;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081182";"100081182-11";11;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081182";"100081182-12";12;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081182";"100081182-13";13;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081183";"100081183-10";10;"Sanitas Troesch AG, Contone";1;"Sanitas Troesch AG";"H00000038"
"100081184";"100081184-10";10;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081184";"100081184-11";11;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081184";"100081184-12";12;"Sanitas Troesch AG, Köniz";1;"Sanitas Troesch AG";"H00000026"
"100081185";"100081185-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081185";"100081185-11";11;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081185";"100081185-20";20;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081185";"100081185-21";21;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081186";"100081186-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081186";"100081186-11";11;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081187";"100081187-10";10;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081187";"100081187-20";20;"Sanitas Troesch AG, Zürich";1;"Sanitas Troesch AG";"H00000022"
"100081188";"100081188-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081188";"100081188-20";20;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081191";"100081191-10";10;"Sanitas Troesch AG, Biel";1;"Sanitas Troesch AG";"H00000026"
"100081192";"100081192-10";10;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081192";"100081192-11";11;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081192";"100081192-12";12;"Sanitas Troesch AG, Chur";1;"Sanitas Troesch AG";"H00000023"
"100081193";"100081193-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081194";"100081194-10";10;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081194";"100081194-11";11;"Sanitas Troesch AG, St. Gallen";1;"Sanitas Troesch AG";"H00000023"
"100081195";"100081195-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081196";"100081196-10";10;"Sanitas Troesch AG, Basel";1;"Sanitas Troesch AG";"H00000026"
"100081198";"100081198-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081198";"100081198-20";20;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081198";"100081198-30";30;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081198";"100081198-40";40;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081198";"100081198-50";50;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081199";"100081199-10";10;"Sanitas Troesch AG, Winterthur";1;"Sanitas Troesch AG";"H00000022"
"100081200";"100081200-10";10;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
"100081200";"100081200-20";20;"Sanitas Troesch AG, Kriens";1;"Sanitas Troesch AG";"H00000022"
