"VK-Auftrag";"VK-Position";"VK";"Lieferadresse";"KundeName";"Tour";"MengeTotal";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"ArtikelGruppe_ID";"ArtikelgruppeBezeichnung";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"Wechselkurs";"Produktionsauftrag";"ZollPosition_Nr";"ZollPosition_Bezeichnung"
"310003748";10;"310003748-10";"Pfeiffer & May Aalen GmbH, Obere Bahnstrasse 73, DE-73431 Aalen";"Pfeiffer & May Aalen Gmbh";"PUM";1.00;"3100037486351400 0001                          ";"Spiegelschrank VitaArt  900 mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;30.00;30.00;577.42;0.76;;"9403.6000";"Holzmöbel"
"310003748";11;"310003748-11";"Pfeiffer & May Aalen GmbH, Obere Bahnstrasse 73, DE-73431 Aalen";"Pfeiffer & May Aalen Gmbh";"PUM";1.00;"3100037486301100 0001                          ";"63 Glaswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;23.00;23.00;521.80;0.76;;"7324.9021";"Sanitärartikel"
"310003748";12;"310003748-12";"Pfeiffer & May Aalen GmbH, Obere Bahnstrasse 73, DE-73431 Aalen";"Pfeiffer & May Aalen Gmbh";"PUM";1.00;"3100037486325300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;27.00;27.00;434.76;0.76;;"9403.6000";"Holzmöbel"
"310003749";10;"310003749-10";"Pfeiffer & May Ulm GmbH, Filsallee 5, DE-73207 Plochingen";"Pfeiffer & May Neu Ulm GmbH";"PUM";1.00;"SP00098657420300 0001                          ";"Waschtischmöbel vita ghia 550";"74";"Vita ghia";310;"Unterschränke";21.09.2011 00:00:00;21.09.2011 00:00:00;23.00;23.00;396.98;0.76;;"9403.6000";"Holzmöbel"
"310003750";10;"310003750-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037506301100 0001                          ";"63 Glaswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;23.00;23.00;521.80;0.76;;"7324.9021";"Sanitärartikel"
"310003750";11;"310003750-11";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037506324300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;35.00;35.00;776.12;0.76;;"9403.6000";"Holzmöbel"
"310003750";20;"310003750-20";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037506341400 0001                          ";"Spiegelschrank VitaArt  900 mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;26.00;26.00;471.28;0.76;;"9403.6000";"Holzmöbel"
"310003751";10;"310003751-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037516301100 0001                          ";"63 Glaswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;23.00;23.00;521.80;0.76;;"7324.9021";"Sanitärartikel"
"310003751";20;"310003751-20";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037516324300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;35.00;35.00;664.89;0.76;;"9403.6000";"Holzmöbel"
"310003753";10;"310003753-10";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen";"Pfeiffer&May Dillingen KG";"PUM";1.00;"3100037536300100 0001                          ";"63Mineralgusswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;16.00;16.00;292.96;0.76;;"7324.9021";"Sanitärartikel"
"310003753";11;"310003753-11";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen";"Pfeiffer&May Dillingen KG";"PUM";1.00;"3100037536324300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;35.00;35.00;716.26;0.76;;"9403.6000";"Holzmöbel"
"310003753";20;"310003753-20";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen";"Pfeiffer&May Dillingen KG";"PUM";1.00;"         6381100                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";07.09.2011 00:00:00;13.09.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003753";30;"310003753-30";"Pfeiffer & May Dillingen KG, Dieselstrasse 3 a, DE-66763 Dillingen";"Pfeiffer&May Dillingen KG";"PUM";1.00;"         6381200                               ";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";07.09.2011 00:00:00;13.09.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003754";10;"310003754-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037546342100 0001                          ";"Spiegelschrank VitaArt  1350mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;33.00;33.00;609.27;0.76;;"9403.6000";"Holzmöbel"
"310003755";10;"310003755-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037556346600 0001                          ";"63Lichtspiegel 900 mm";"63";"Vita";399;"Möbeleinheit";07.09.2011 00:00:00;07.09.2011 00:00:00;16.00;16.00;200.40;0.76;;;
"310003755";11;"310003755-11";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037556330101 0001                          ";"Seitenelement VitaArt 450mm";"63";"Vita";370;"Seitenschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;30.00;30.00;408.44;0.76;;"9403.6000";"Holzmöbel"
"310003755";12;"310003755-12";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037556301100 0001                          ";"63 Glaswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;23.00;23.00;521.80;0.76;;"7324.9021";"Sanitärartikel"
"310003755";13;"310003755-13";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037556324300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;35.00;35.00;701.82;0.76;;"9403.6000";"Holzmöbel"
"310003756";10;"310003756-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";2.00;"         6382000                               ";"Schubladenunterteilung 421";"998";"Einkaufsteile/Ersatzteile";119;"Glasteile";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;24.63;0.76;;;
"310003756";10;"310003756-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";2.00;"         6382000                               ";"Schubladenunterteilung 421";"998";"Einkaufsteile/Ersatzteile";119;"Glasteile";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;24.63;0.76;;;
"310003756";10;"310003756-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";2.00;"         6382000                               ";"Schubladenunterteilung 421";"998";"Einkaufsteile/Ersatzteile";119;"Glasteile";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;24.63;0.76;;;
"310003757";10;"310003757-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"         6381200                               ";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";19.10.2011 00:00:00;25.10.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003757";20;"310003757-20";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"         6381100                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";19.10.2011 00:00:00;25.10.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003758";10;"310003758-10";"Pfeiffer & May Aalen GmbH, Obere Bahnstrasse 73, DE-73431 Aalen";"Pfeiffer & May Aalen Gmbh";"PUM";1.00;"         6381100                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003758";20;"310003758-20";"Pfeiffer & May Aalen GmbH, Obere Bahnstrasse 73, DE-73431 Aalen";"Pfeiffer & May Aalen Gmbh";"PUM";1.00;"         6381200                               ";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003759";10;"310003759-10";"Pfeiffer & May Heidelberg GmbH, Langlachweg 20, DE-68229 Mannheim";"Pfeiffer & May Heidelberg GmbH";"PUM";1.00;"3100037597422700 0001                          ";"Waschtischmöbel vita ghia 900";"74";"Vita ghia";310;"Unterschränke";28.09.2011 00:00:00;28.09.2011 00:00:00;32.00;32.00;451.32;0.76;;"9403.6000";"Holzmöbel"
"310003760";10;"310003760-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"3100037606341400 0001                          ";"Spiegelschrank VitaArt  900 mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;26.00;26.00;471.28;0.76;;"9403.6000";"Holzmöbel"
"310003761";10;"310003761-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037616345600 0001                          ";"63Lichtspiegel 600 mm";"63";"Vita";399;"Möbeleinheit";07.09.2011 00:00:00;07.09.2011 00:00:00;11.00;11.00;134.70;0.76;;;
"310003762";10;"310003762-10";"Pfeiffer&May Weingarten GmbH+Co.KG, Herknerstrasse 14, DE-88250 Weingarten";"Pfeiffer&May Weingarten GmbH+Co.KG";"PUM";1.00;"SP00098686310000 0001                          ";"63Waschtischplatte KH 1600mm";"63";"Vita";300;"Abstellflächen Kunstharz";21.09.2011 00:00:00;21.09.2011 00:00:00;16.00;16.00;258.99;0.76;;;
"310003762";11;"310003762-11";"Pfeiffer&May Weingarten GmbH+Co.KG, Herknerstrasse 14, DE-88250 Weingarten";"Pfeiffer&May Weingarten GmbH+Co.KG";"PUM";1.00;"SP00098686322500 0001                          ";"Unterschrank VitaArt 1200mm";"63";"Vita";310;"Unterschränke";21.09.2011 00:00:00;21.09.2011 00:00:00;25.00;25.00;689.93;0.76;;"9403.6000";"Holzmöbel"
"310003763";10;"310003763-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"         6381200                               ";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003763";20;"310003763-20";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"         6381100                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003764";10;"310003764-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"SP00098886322300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";21.09.2011 00:00:00;21.09.2011 00:00:00;23.00;23.00;640.43;0.76;;"9403.6000";"Holzmöbel"
"310003765";10;"310003765-10";"Dentz Wolfgang, Lager Friedhofstr. 2, DE-74934 Reichartshausen";"Pfeiffer&May Mannheim KG";"PUM";2.00;"3100037656388000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";24.08.2011 00:00:00;24.08.2011 00:00:00;3.00;6.00;61.14;0.76;;;
"310003766";10;"310003766-10";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Löffelhardt Heilbronn";"PUM";1.00;"3100037666310000 0001                          ";"63Waschtischplatte KH 1650mm";"63";"Vita";300;"Abstellflächen Kunstharz";07.09.2011 00:00:00;07.09.2011 00:00:00;16.00;16.00;280.43;0.76;;;
"310003766";11;"310003766-11";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Löffelhardt Heilbronn";"PUM";3.00;"3100037666388000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";07.09.2011 00:00:00;07.09.2011 00:00:00;3.00;9.00;91.71;0.76;;;
"310003767";10;"310003767-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"F-PUM";1.00;"SP00098190001                                  ";"Brüstungsabdeckung 1386 mm";"991";"SPEZ Abstellflächen";300;"Abstellflächen Kunstharz";24.08.2011 00:00:00;26.08.2011 00:00:00;0.00;0.00;0.00;0.76;"970041721";;
"310003769";10;"310003769-10";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"F-PUM";1.00;"SP00098386330202 0001                          ";"Seitenelement VitaArt 450mm";"63";"Vita";370;"Seitenschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;30.00;30.00;408.44;0.76;;"9403.6000";"Holzmöbel"
"310003771";10;"310003771-10";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg";"PFEIFER & MAY Freiburg  KG";"PUM";1.00;"3100037716346100 0001                          ";"63Lichtspiegel 750 mm";"63";"Vita";399;"Möbeleinheit";14.09.2011 00:00:00;14.09.2011 00:00:00;14.00;14.00;189.79;0.76;;;
"310003771";11;"310003771-11";"Pfeiffer & May Freiburg KG, Friedrich Neff Strasse , DE-79111 Freiburg";"PFEIFER & MAY Freiburg  KG";"PUM";1.00;"3100037716325000 0001                          ";"Rollboy VitaArt 450mm";"63";"Vita";310;"Unterschränke";14.09.2011 00:00:00;14.09.2011 00:00:00;23.00;23.00;411.41;0.76;;"9403.6000";"Holzmöbel"
"310003773";10;"310003773-10";"Pfeiffer & May Leonberg GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Pfeiffer & May Leonberg GmbH";"PUM";1.00;"3100037736300100 0001                          ";"63Mineralgusswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;16.00;16.00;292.96;0.76;;"7324.9021";"Sanitärartikel"
"310003773";11;"310003773-11";"Pfeiffer & May Leonberg GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Pfeiffer & May Leonberg GmbH";"PUM";1.00;"3100037736325300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;27.00;27.00;521.80;0.76;;"9403.6000";"Holzmöbel"
"310003774";10;"310003774-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer & May Heidelberg GmbH";"PUM";1.00;"         6381100                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";29.08.2011 00:00:00;02.09.2011 00:00:00;0.00;0.00;31.84;0.76;;;
"310003777";10;"310003777-10";"PFEIFFER & MAY Karlsruhe GmbH, Unterweingartenfeld 2, DE-76135 Karlsruhe";"PFEIFFER & MAY Karlsruhe GmbH";"PUM";1.00;"SP00098736310000 0001                          ";"63Waschtischplatte KH 1340mm";"63";"Vita";300;"Abstellflächen Kunstharz";14.09.2011 00:00:00;14.09.2011 00:00:00;12.00;12.00;245.40;0.76;;;
"310003778";10;"310003778-10";"Pfeiffer & May Wiesbaden GmbH, Robert Bosch Str. 6-10, DE-65462 Ginsheim- Gustavsburg";"Pfeiffer&May Wiesbaden GmbH";"PUM";1.00;"SP00098817422900 0001                          ";"Waschtischmöbel vita ghia 1200";"74";"Vita ghia";310;"Unterschränke";14.09.2011 00:00:00;14.09.2011 00:00:00;41.00;41.00;233.52;0.76;;"9403.6000";"Holzmöbel"
"310003779";10;"310003779-10";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";2.00;"3100037796300100 0001                          ";"63Mineralgusswaschtisch 900 mm";"63";"Vita";306;"Mineralgusswaschtische";07.09.2011 00:00:00;07.09.2011 00:00:00;16.00;32.00;585.91;0.76;;"7324.9021";"Sanitärartikel"
"310003779";11;"310003779-11";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";2.00;"3100037796324300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;35.00;70.00;1643.11;0.76;;"9403.6000";"Holzmöbel"
"310003779";20;"310003779-20";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";1.00;"3100037796330202 0001                          ";"Seitenelement VitaArt 450mm";"63";"Vita";370;"Seitenschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;30.00;30.00;408.44;0.76;;"9403.6000";"Holzmöbel"
"310003779";30;"310003779-30";"Pfeiffer&May Heilbronn GmbH & Co.KG, Auestrasse 101, DE-74076 Heilbronn";"Pfeiffer&May Heilbronn GmbH & Co.KG";"PUM";2.00;"3100037796351800 0001                          ";"Spiegelschrank VitaArt  1200mm";"63";"Vita";330;"Spiegelschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;38.00;76.00;1431.67;0.76;;"9403.6000";"Holzmöbel"
"310003782";10;"310003782-10";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037826310000 0001                          ";"63Waschtischplatte KH 900 mm";"63";"Vita";300;"Abstellflächen Kunstharz";14.09.2011 00:00:00;14.09.2011 00:00:00;8.00;8.00;141.38;0.76;;;
"310003782";11;"310003782-11";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037826322300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";14.09.2011 00:00:00;14.09.2011 00:00:00;23.00;23.00;482.74;0.76;;"9403.6000";"Holzmöbel"
"310003782";12;"310003782-12";"Pfeiffer&May Mannheim KG, Langlachweg 20, DE-68229 Mannheim- Friedrichsfeld";"Pfeiffer&May Mannheim KG";"PUM";1.00;"3100037826341400 0001                          ";"Spiegelschrank VitaArt  900 mm";"63";"Vita";330;"Spiegelschränke";14.09.2011 00:00:00;14.09.2011 00:00:00;26.00;26.00;425.00;0.76;;"9403.6000";"Holzmöbel"
"310003783";10;"310003783-10";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Löffelhardt Heilbronn";"PUM";1.00;"3100037836351800 0001                          ";"Spiegelschrank VitaArt  1200mm";"63";"Vita";330;"Spiegelschränke";14.09.2011 00:00:00;14.09.2011 00:00:00;38.00;38.00;669.56;0.76;;"9403.6000";"Holzmöbel"
"310003783";11;"310003783-11";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Löffelhardt Heilbronn";"PUM";1.00;"3100037836301200 0001                          ";"63 Glaswaschtisch 1200mm";"63";"Vita";306;"Mineralgusswaschtische";14.09.2011 00:00:00;14.09.2011 00:00:00;30.00;30.00;651.30;0.76;;"7324.9021";"Sanitärartikel"
"310003783";12;"310003783-12";"Löffelhardt Heilbronn GmbH, Hauptstrasse 58, DE-74360 Ilsfeld";"Löffelhardt Heilbronn";"PUM";1.00;"3100037836324500 0001                          ";"Unterschrank VitaArt 1200mm";"63";"Vita";310;"Unterschränke";14.09.2011 00:00:00;14.09.2011 00:00:00;43.00;43.00;634.74;0.76;;"9403.6000";"Holzmöbel"
"310003787";10;"310003787-10";"Link KG, Donaustrasse 11, DE-76437 Rastatt";"Link KG Rastatt";"F-PUM";1.00;"3100037876324300 0001                          ";"Unterschrank VitaArt 900 mm";"63";"Vita";310;"Unterschränke";07.09.2011 00:00:00;07.09.2011 00:00:00;35.00;35.00;543.88;0.76;;"9403.6000";"Holzmöbel"
"320000522";10;"320000522-10";"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Kiel";"JEN";1.00;"3200005227100000 0001                          ";"Lichtspiegel Siina 1300mm";"71";"Siina";340;"Spiegelwände";26.08.2011 00:00:00;01.09.2011 00:00:00;0.00;0.00;781.30;0.76;"960040943";"7009.9190";"Glasspiegel"
"320000526";10;"320000526-10";"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Hamburg";"JEN";1.00;"SP00096156120300 0001                          ";"Unterbau Noto 1500mm";"61";"Noto";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;68.00;68.00;1046.53;0.76;;"9403.6000";"Holzmöbel"
"320000526";20;"320000526-20";"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Hamburg";"JEN";1.00;"SP00096156120100 0001                          ";"Unterbau Noto 1400mm";"61";"Noto";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;65.00;65.00;727.51;0.76;;"9403.6000";"Holzmöbel"
"320000528";10;"320000528-10";"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen Gmbh Hummelsbüttel";"F-JEN";1.00;"3200005287520600 0001                          ";"Waschtischmöbel noa   770 mm";"75";"Noa";310;"Unterschränke";25.08.2011 00:00:00;25.08.2011 00:00:00;27.00;27.00;339.18;0.76;"980170592";"9403.6000";"Holzmöbel"
"320000529";10;"320000529-10";"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen Gmbh Hummelsbüttel";"JEN";1.00;"SP00096137530101 0001                          ";"Seitenschrank noa   350mm";"75";"Noa";370;"Seitenschränke";25.08.2011 00:00:00;25.08.2011 00:00:00;39.00;39.00;535.89;0.76;;"9403.6000";"Holzmöbel"
"320000532";10;"320000532-10";"Peter Jensen GmbH, Anckelmannstrasse 19, DE-20537 Hamburg";"Peter Jensen GmbH Hamburg";"JEN";1.00;"SP00096876120100 0001                          ";"Unterbau Noto 1600mm";"61";"Noto";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;65.00;65.00;1781.70;0.76;;"9403.6000";"Holzmöbel"
